user_id,hotel_id,actual,predicted,error,pred_knn,pred_cbf,strategy,abs_error
46E0A5981DC17913F6789DC0175D36FF,566802,4.0,3.3512,-0.6487785398557868,2.8889,4.0447,hybrid(α=0.6)_knn_fallback,0.6488
A289F357DFF44D5FC7928BA5508DED8C,100554,4.0,3.766,-0.23404980047053936,3.8,3.7149,hybrid(α=0.6)_knn_fallback,0.234
16DE0F55EB816D128E70DF1E68270811,80590,4.0,4.0959,0.09590599722853987,4.125,4.0523,hybrid(α=0.6)_knn_fallback,0.0959
BF2A020B8C152E44018BF8707B2849CD,99535,3.0,3.9762,0.9761631488695492,4.1519,3.7126,hybrid(α=0.6)_knn_fallback,0.9762
BF2A020B8C152E44018BF8707B2849CD,122703,5.0,3.2251,-1.774909615347191,2.9,3.7127,hybrid(α=0.6),1.7749
BF2A020B8C152E44018BF8707B2849CD,95249,2.0,3.6084,1.6084399849860773,3.5385,3.7134,hybrid(α=0.6)_knn_fallback,1.6084
BF2A020B8C152E44018BF8707B2849CD,217498,3.0,4.1173,1.1173209349618647,4.3871,3.7127,hybrid(α=0.6)_knn_fallback,1.1173
8164ECAF304F8807B349A8DD7A488D36,611947,3.0,3.8265,0.8265216890274356,3.675,4.0538,hybrid(α=0.6)_knn_fallback,0.8265
8164ECAF304F8807B349A8DD7A488D36,112132,3.0,4.027,1.0270388868616411,4.0092,4.0538,hybrid(α=0.6)_knn_fallback,1.027
5E754270D1415BB9E96786877B224A2E,320560,4.0,3.3845,-0.61553663554953,3.0,3.9612,hybrid(α=0.6)_knn_fallback,0.6155
5E754270D1415BB9E96786877B224A2E,120585,5.0,3.445,-1.554953931544543,3.0714,4.0055,hybrid(α=0.6)_knn_fallback,1.555
1D8F7F0BC2CC0F71138C285C039377E9,112162,3.0,3.2034,0.2034150253995506,2.8462,3.7393,hybrid(α=0.6)_knn_fallback,0.2034
0924C5BB19B2A4AABD90707488AE0844,252350,5.0,4.3212,-0.6787966323331425,4.5,4.053,hybrid(α=0.6)_knn_fallback,0.6788
A00C962B961FD28225779B71E0CA092D,81461,4.0,3.7486,-0.2513692653741608,3.7673,3.7206,hybrid(α=0.6)_knn_fallback,0.2514
A00C962B961FD28225779B71E0CA092D,84078,4.0,3.6255,-0.37449376575890136,3.5648,3.7165,hybrid(α=0.6)_knn_fallback,0.3745
A30EFB3D4BDB62C6503853446C4BC24D,83046,5.0,4.0322,-0.9678040366244609,4.0182,4.0532,hybrid(α=0.6)_knn_fallback,0.9678
A30EFB3D4BDB62C6503853446C4BC24D,100597,3.0,3.9557,0.9556779898684491,3.8919,4.0514,hybrid(α=0.6)_knn_fallback,0.9557
711C3C8C829BCA553437D6C8F821F412,609738,4.0,4.3138,0.31377333342134506,4.4872,4.0537,hybrid(α=0.6)_knn_fallback,0.3138
711C3C8C829BCA553437D6C8F821F412,219444,4.0,3.7413,-0.25871504370154463,3.5333,4.0532,hybrid(α=0.6)_knn_fallback,0.2587
2BEE25367D364653EC339396C3B390AE,111501,4.0,3.8796,-0.12040990291302434,3.7636,4.0535,hybrid(α=0.6)_knn_fallback,0.1204
2BEE25367D364653EC339396C3B390AE,98433,3.0,3.7711,0.7711371779835923,3.5833,4.0528,hybrid(α=0.6)_knn_fallback,0.7711
C6803304B007BB0F3582AE55F5ED2B5F,111397,4.0,3.8716,-0.12842328665279457,3.75,4.0539,hybrid(α=0.6)_knn_fallback,0.1284
C6803304B007BB0F3582AE55F5ED2B5F,100617,5.0,3.8758,-1.124206373488966,3.7581,4.0524,hybrid(α=0.6)_knn_fallback,1.1242
449D9125825E35F7A1EFF049DE18BA1A,108961,4.0,3.6168,-0.3832363239675498,3.3333,4.0419,hybrid(α=0.6)_knn_fallback,0.3832
449D9125825E35F7A1EFF049DE18BA1A,93543,3.0,4.1295,1.129457742262419,4.1829,4.0493,hybrid(α=0.6)_knn_fallback,1.1295
449D9125825E35F7A1EFF049DE18BA1A,292142,4.0,4.2501,0.25012085011079055,4.3839,4.0494,hybrid(α=0.6)_knn_fallback,0.2501
449D9125825E35F7A1EFF049DE18BA1A,108254,5.0,3.9407,-1.0592656930741304,3.8696,4.0475,hybrid(α=0.6)_knn_fallback,1.0593
449D9125825E35F7A1EFF049DE18BA1A,81444,5.0,3.8271,-1.1729493979402896,3.68,4.0476,hybrid(α=0.6)_knn_fallback,1.1729
449D9125825E35F7A1EFF049DE18BA1A,498869,3.0,3.9164,0.9163828903894284,3.8293,4.0471,hybrid(α=0.6)_knn_fallback,0.9164
F1CABBD64DCC5EF0C5F65987001786FE,98457,4.0,3.6665,-0.3334995279209445,3.4091,4.0526,hybrid(α=0.6)_knn_fallback,0.3335
7FD16E3FAB2D40C6C362F4CF280DB036,80227,4.0,4.0309,0.030872932553903,4.0194,4.0481,hybrid(α=0.6)_knn_fallback,0.0309
7FD16E3FAB2D40C6C362F4CF280DB036,98679,5.0,3.8038,-1.1961860009758745,3.6418,4.0468,hybrid(α=0.6)_knn_fallback,1.1962
B80ED8265E11535B8E1E41DCF4E28C69,1573321,4.0,4.3023,0.3023005063867572,4.4706,4.0499,hybrid(α=0.6)_knn_fallback,0.3023
B80ED8265E11535B8E1E41DCF4E28C69,268157,4.0,3.8989,-0.1010827927120812,3.8,4.0473,hybrid(α=0.6)_knn_fallback,0.1011
415FB0ACE3D7D4AFD113CFD3DC0D4677,90957,4.0,3.7883,-0.21166813962076514,3.8367,3.7157,hybrid(α=0.6)_knn_fallback,0.2117
8EBE0CF4A82529745BFD6D66A477DC30,102537,4.0,3.5267,-0.4732839719961728,3.4,3.7168,hybrid(α=0.6)_knn_fallback,0.4733
843401D59FD1AB1C842FAECFA379E922,80113,5.0,3.8965,-1.1034770446188058,3.8,4.0413,hybrid(α=0.6)_knn_fallback,1.1035
843401D59FD1AB1C842FAECFA379E922,73957,2.0,3.8216,1.8216053955687683,3.6786,4.0362,hybrid(α=0.6)_knn_fallback,1.8216
3A9B73E084366B43A5A9B303D73A79DF,80793,4.0,4.0814,0.08141086655082219,4.1,4.0535,hybrid(α=0.6)_knn_fallback,0.0814
3A9B73E084366B43A5A9B303D73A79DF,100562,4.0,3.9583,-0.04169464220355401,3.8943,4.0543,hybrid(α=0.6)_knn_fallback,0.0417
5F09E89535677DAE0126636CB9208F10,556822,4.0,3.5789,-0.42112641828892095,3.2667,4.0472,hybrid(α=0.6)_knn_fallback,0.4211
5F09E89535677DAE0126636CB9208F10,93507,5.0,4.0747,-0.9252525229613475,4.0909,4.0505,hybrid(α=0.6)_knn_fallback,0.9253
732339E5525AFE4D20E091DE985EB1E5,109002,3.0,3.3744,0.3744385355674784,3.1429,3.7218,hybrid(α=0.6)_knn_fallback,0.3744
732339E5525AFE4D20E091DE985EB1E5,622833,4.0,3.9305,-0.06950884672760083,4.0667,3.7262,hybrid(α=0.6)_knn_fallback,0.0695
1737FC15076845783BD496E8858DBA97,108703,5.0,3.9686,-1.0314104492340794,3.913,4.0519,hybrid(α=0.6)_knn_fallback,1.0314
1737FC15076845783BD496E8858DBA97,234752,5.0,4.2427,-0.7573233456410735,4.3696,4.0523,hybrid(α=0.6)_knn_fallback,0.7573
91BF43B1139D9BB010473BA3493640EB,224783,5.0,4.3777,-0.6222617388487031,4.596,4.0504,hybrid(α=0.6)_knn_fallback,0.6223
91BF43B1139D9BB010473BA3493640EB,98436,4.0,3.9504,-0.04956128572158214,3.8833,4.0511,hybrid(α=0.6)_knn_fallback,0.0496
7792939E462131C7796C9AC01F1DEB92,120988,4.0,3.9556,-0.0443588057113109,4.1143,3.7177,hybrid(α=0.6)_knn_fallback,0.0444
36E6304762B081AFE31E2443A768CC21,1146124,4.0,3.7724,-0.2275540280849393,3.8125,3.7124,hybrid(α=0.6)_knn_fallback,0.2276
343D095E3A1245A0DAAA1FD977D3D51B,93569,4.0,3.9441,-0.05588191776259066,4.0976,3.714,hybrid(α=0.6)_knn_fallback,0.0559
343D095E3A1245A0DAAA1FD977D3D51B,99392,3.0,3.8686,0.8686493486034896,3.9714,3.7145,hybrid(α=0.6)_knn_fallback,0.8686
855DA1721EA94DC2F960A9093AF6B9CC,111444,4.0,3.9873,-0.012719777539599963,4.169,3.7147,hybrid(α=0.6)_knn_fallback,0.0127
855DA1721EA94DC2F960A9093AF6B9CC,93507,3.0,3.9415,0.9415250416301584,4.0909,3.7174,hybrid(α=0.6)_knn_fallback,0.9415
855DA1721EA94DC2F960A9093AF6B9CC,119728,4.0,3.4674,-0.5326163061876654,3.3,3.7185,hybrid(α=0.6)_knn_fallback,0.5326
879ED74CC3AC12D592E997755D995F96,84081,4.0,3.5064,-0.49355247516033485,3.1429,4.0518,hybrid(α=0.6)_knn_fallback,0.4936
FC293AA461D989D6D714A7FD246D6663,98609,5.0,4.1625,-0.8374838394942392,4.2353,4.0533,hybrid(α=0.6)_knn_fallback,0.8375
FC293AA461D989D6D714A7FD246D6663,125477,4.0,3.7582,-0.2418409591574444,3.5625,4.0516,hybrid(α=0.6)_knn_fallback,0.2418
B3C3AAB7A462504DB4032A9226B61682,96726,2.0,3.4696,1.4696059983023577,3.3,3.724,hybrid(α=0.6)_knn_fallback,1.4696
B3C3AAB7A462504DB4032A9226B61682,100562,5.0,3.8245,-1.1754769671597254,3.8943,3.7198,hybrid(α=0.6)_knn_fallback,1.1755
D935FBFC2028654D9C99731B85D60CF0,84067,4.0,3.7696,-0.23044887122093405,3.8077,3.7123,hybrid(α=0.6)_knn_fallback,0.2304
D935FBFC2028654D9C99731B85D60CF0,574805,4.0,3.9725,-0.027500231447656898,4.1452,3.7135,hybrid(α=0.6)_knn_fallback,0.0275
E91F6A6910876585754491D0A058B1B9,73810,4.0,3.5876,-0.41241408086005515,3.5,3.719,hybrid(α=0.6)_knn_fallback,0.4124
E91F6A6910876585754491D0A058B1B9,95277,4.0,3.8964,-0.10355132738954964,3.8964,3.8964,hybrid(α=0.6)_both_fallback,0.1036
C020C69EB402CFEF35666C18A88F88FB,80668,3.0,4.2212,1.2212299442618137,4.3333,4.0531,hybrid(α=0.6)_knn_fallback,1.2212
C020C69EB402CFEF35666C18A88F88FB,81669,2.0,4.0292,2.0291894304107743,4.0133,4.053,hybrid(α=0.6)_knn_fallback,2.0292
C020C69EB402CFEF35666C18A88F88FB,225108,4.0,3.8104,-0.18957164551625283,3.6489,4.0527,hybrid(α=0.6)_knn_fallback,0.1896
C020C69EB402CFEF35666C18A88F88FB,87620,2.0,3.9896,1.9896217958033864,3.9474,4.053,hybrid(α=0.6)_knn_fallback,1.9896
ADE2F69DA4B791EE150085E30E730F6B,268206,2.0,3.287,1.2869686673837717,3.0,3.7174,hybrid(α=0.6)_knn_fallback,1.287
3851C249A13FE16C9E7499409B2D53EF,631598,5.0,3.617,-1.382952616462119,3.3333,4.0426,hybrid(α=0.6)_knn_fallback,1.383
3851C249A13FE16C9E7499409B2D53EF,109454,5.0,3.5398,-1.4601968761880944,3.2,4.0495,hybrid(α=0.6)_knn_fallback,1.4602
3851C249A13FE16C9E7499409B2D53EF,81038,5.0,3.9099,-1.0900730115764103,3.8155,4.0515,hybrid(α=0.6)_knn_fallback,1.0901
4F0778A86B04BA5121F74984314E01FF,99535,4.0,3.9783,-0.02172900901735142,4.1519,3.7178,hybrid(α=0.6)_knn_fallback,0.0217
4F0778A86B04BA5121F74984314E01FF,98452,3.0,3.6261,0.6260505523648217,3.566,3.7161,hybrid(α=0.6)_knn_fallback,0.6261
439EBAFC19808D7D791D2778BD09586E,112132,3.0,3.8911,0.8910892981127203,4.0092,3.714,hybrid(α=0.6)_knn_fallback,0.8911
439EBAFC19808D7D791D2778BD09586E,235513,4.0,4.1585,0.158483138821925,4.4524,3.7176,hybrid(α=0.6)_knn_fallback,0.1585
A215BFD5F8E7FEEAB87EC42B833E2C40,557377,4.0,4.2179,0.21794111399479021,4.375,3.9824,hybrid(α=0.6)_knn_fallback,0.2179
5FDFAD90FB1421BA2F4DC8B35E2BBDE8,89599,5.0,3.9677,-1.0322540274610148,3.9134,4.0493,hybrid(α=0.6)_knn_fallback,1.0323
2C60F0348F9617A727ABA7F92D0B778E,93358,4.0,3.9529,-0.04714463320458462,3.9054,4.024,hybrid(α=0.6)_knn_fallback,0.0471
73FC27FED44CA19E55A783C583E6FB2C,108571,2.0,3.7941,1.7941106172358525,3.8462,3.716,hybrid(α=0.6)_knn_fallback,1.7941
73FC27FED44CA19E55A783C583E6FB2C,181851,3.0,3.8083,0.8083164795381461,3.871,3.7143,hybrid(α=0.6)_knn_fallback,0.8083
C9A6D4AE2348D1A97DCB4F0517231C27,224168,4.0,4.0702,0.07015913799842366,4.0833,4.0504,hybrid(α=0.6)_knn_fallback,0.0702
C9A6D4AE2348D1A97DCB4F0517231C27,557377,5.0,4.2405,-0.7594617420594352,4.375,4.0388,hybrid(α=0.6)_knn_fallback,0.7595
2ECFFBAC1DADDFBDBC38E2307BD15777,220057,3.0,3.2263,0.22627559808860997,2.68,4.0457,hybrid(α=0.6)_knn_fallback,0.2263
2ECFFBAC1DADDFBDBC38E2307BD15777,119353,4.0,4.0195,0.019508160866706703,4.0,4.0488,hybrid(α=0.6)_knn_fallback,0.0195
2ECFFBAC1DADDFBDBC38E2307BD15777,94122,4.0,3.5622,-0.4378136082265174,3.2381,4.0483,hybrid(α=0.6)_knn_fallback,0.4378
2ECFFBAC1DADDFBDBC38E2307BD15777,223750,3.0,4.1795,1.1794780917689769,4.2667,4.0487,hybrid(α=0.6)_knn_fallback,1.1795
2ECFFBAC1DADDFBDBC38E2307BD15777,84167,4.0,3.787,-0.21295611165969897,3.6127,4.0485,hybrid(α=0.6)_knn_fallback,0.213
0B4E21DA177D62764B731CA417E75FA2,93454,4.0,3.9957,-0.004289251712193298,3.9577,4.0527,hybrid(α=0.6)_knn_fallback,0.0043
CDFA4A1A7928CA397E8C3E8E6EC0DA97,84661,2.0,3.8929,1.8929067655389895,4.0,3.7323,hybrid(α=0.6)_knn_fallback,1.8929
CDFA4A1A7928CA397E8C3E8E6EC0DA97,1737951,5.0,4.1724,-0.8276482384146391,4.4737,3.7204,hybrid(α=0.6)_knn_fallback,0.8276
EE1266A343DCE0B4124900BAA099879A,98641,4.0,3.9057,-0.09432057524044923,3.8077,4.0527,hybrid(α=0.6)_knn_fallback,0.0943
EE1266A343DCE0B4124900BAA099879A,223049,4.0,3.6495,-0.3504878402293019,3.3827,4.0497,hybrid(α=0.6)_knn_fallback,0.3505
EE1266A343DCE0B4124900BAA099879A,122715,5.0,4.2214,-0.7785741562215778,4.3333,4.0536,hybrid(α=0.6)_knn_fallback,0.7786
10BF1AC4E966994CEAFAF6698909E89B,122325,5.0,3.8246,-1.1754173000109382,3.6774,4.0453,hybrid(α=0.6)_knn_fallback,1.1754
10BF1AC4E966994CEAFAF6698909E89B,84039,5.0,3.8576,-1.1424052884221458,3.7297,4.0494,hybrid(α=0.6)_knn_fallback,1.1424
A7C6B1F303D22DE82EF6DEE03AA92B60,99453,4.0,4.0982,0.09817715374246205,4.1304,4.0498,hybrid(α=0.6)_knn_fallback,0.0982
A7C6B1F303D22DE82EF6DEE03AA92B60,217734,3.0,3.8742,0.8741674342542676,3.7547,4.0533,hybrid(α=0.6)_knn_fallback,0.8742
025A7E4249FF8E07FF1E35223FCAF3C9,258655,2.0,3.6882,1.688208434427355,3.6721,3.7123,hybrid(α=0.6)_knn_fallback,1.6882
025A7E4249FF8E07FF1E35223FCAF3C9,78046,4.0,3.7095,-0.29053290355370986,3.7071,3.713,hybrid(α=0.6)_knn_fallback,0.2905
1B7E2D14FB1D9D587FEC9CA5E6CD3018,123036,3.0,3.8885,0.8885118868504769,4.0,3.7213,hybrid(α=0.6)_knn_fallback,0.8885
25428AE2A535FB9A4B0D7BF6EDC194E0,676408,4.0,4.1116,0.11156244386372194,4.375,3.7164,hybrid(α=0.6)_knn_fallback,0.1116
653598ADAE3AE407E9734277329309C4,98727,4.0,4.2353,0.23534780141250344,4.3571,4.0527,hybrid(α=0.6)_knn_fallback,0.2353
653598ADAE3AE407E9734277329309C4,1189576,5.0,4.2134,-0.7866386794937892,4.32,4.0534,hybrid(α=0.6)_knn_fallback,0.7866
435A03D0535EF330A85ADAEA07B8DA91,100586,3.0,3.9411,0.9410523756478213,3.8676,4.0512,hybrid(α=0.6)_knn_fallback,0.9411
CADB07BFFDA262FBE197BD31854B6EF8,87659,4.0,4.2157,0.2156751604010747,4.325,4.0517,hybrid(α=0.6),0.2157
CADB07BFFDA262FBE197BD31854B6EF8,574449,5.0,4.3525,-0.6474516094022542,4.5536,4.051,hybrid(α=0.6)_knn_fallback,0.6475
2876B6400ECBF3924798D382718E8B08,84167,4.0,3.7883,-0.21172918683742648,3.6127,4.0516,hybrid(α=0.6)_knn_fallback,0.2117
6C202641DF8C66BE5CC572079D2F342E,90959,4.0,4.2321,0.23208975289953582,4.3636,4.0348,hybrid(α=0.6)_knn_fallback,0.2321
6C202641DF8C66BE5CC572079D2F342E,87640,3.0,4.1901,1.1901116415249549,4.3,4.0253,hybrid(α=0.6)_knn_fallback,1.1901
A28F5042C9FF901F7E28E31E0C7ED7DC,87620,5.0,3.8542,-1.1457762559250044,3.9474,3.7145,hybrid(α=0.6)_knn_fallback,1.1458
A28F5042C9FF901F7E28E31E0C7ED7DC,220058,4.0,3.4178,-0.5822318615451816,3.2195,3.7152,hybrid(α=0.6)_knn_fallback,0.5822
E111406671FCCF00B87AC19AE99C56F3,91596,5.0,3.7606,-1.2393630552391985,3.5714,4.0444,hybrid(α=0.6)_knn_fallback,1.2394
E111406671FCCF00B87AC19AE99C56F3,816772,4.0,4.5457,0.5457412436305624,4.875,4.0519,hybrid(α=0.6)_knn_fallback,0.5457
0DE564DB9728AFADCD809C57E784948C,83099,3.0,3.8408,0.8408282118038155,3.9254,3.714,hybrid(α=0.6)_knn_fallback,0.8408
0DE564DB9728AFADCD809C57E784948C,119768,3.0,3.8855,0.8855390914187797,4.0,3.7138,hybrid(α=0.6)_knn_fallback,0.8855
9F866685EF6603F51D7C369940B69A20,123556,3.0,3.8314,0.8313975020327691,3.9091,3.7149,hybrid(α=0.6)_knn_fallback,0.8314
E93BDE44BA925926F14A1F7617B949D0,89358,4.0,3.991,-0.008954274889528158,3.9508,4.0514,hybrid(α=0.6)_knn_fallback,0.009
E93BDE44BA925926F14A1F7617B949D0,89365,5.0,3.8184,-1.1816278647128247,3.6667,4.0459,hybrid(α=0.6)_knn_fallback,1.1816
E927F3227F5F7354098D23BD27BD61CC,80774,2.0,3.7868,1.7867747969282282,3.6111,4.0503,hybrid(α=0.6)_knn_fallback,1.7868
E927F3227F5F7354098D23BD27BD61CC,80808,4.0,4.1192,0.11920921818798469,4.1667,4.048,hybrid(α=0.6)_knn_fallback,0.1192
46DB73926611FFDB948D2C32DBC72EA3,620239,4.0,4.2106,0.2105854460810317,4.5,3.7765,hybrid(α=0.6)_knn_fallback,0.2106
46DB73926611FFDB948D2C32DBC72EA3,282698,2.0,3.9398,1.9398153188880918,4.0526,3.7706,hybrid(α=0.6)_knn_fallback,1.9398
AD27B00FA495414C15D3689F0F299F1B,573340,4.0,4.0757,0.07572111766819134,4.3153,3.7163,hybrid(α=0.6)_knn_fallback,0.0757
9744F6BE89B632D69A8FB8BA2EEEB462,1566945,5.0,4.2593,-0.7407066963897035,4.6055,3.74,hybrid(α=0.6)_knn_fallback,0.7407
E91E2A5B0B4BDEC9D841784969FC6C6D,268228,4.0,4.0116,0.01162264561295423,4.2093,3.7151,hybrid(α=0.6)_knn_fallback,0.0116
E91E2A5B0B4BDEC9D841784969FC6C6D,1218038,4.0,3.7816,-0.21843289116631048,3.8235,3.7186,hybrid(α=0.6)_knn_fallback,0.2184
1885DBA44D587053E958CE3018569FE8,100597,3.0,3.9545,0.9544511960662101,3.8919,4.0483,hybrid(α=0.6)_knn_fallback,0.9545
1885DBA44D587053E958CE3018569FE8,109456,4.0,3.6145,-0.3855060618041417,3.3333,4.0362,hybrid(α=0.6)_knn_fallback,0.3855
1885DBA44D587053E958CE3018569FE8,674735,4.0,4.169,0.16902735009810765,4.25,4.0476,hybrid(α=0.6)_knn_fallback,0.169
0D08887E9AE7297F9984A2CCB942EE94,1486034,4.0,3.8982,-0.10180274886955232,4.0204,3.7149,hybrid(α=0.6)_knn_fallback,0.1018
0D08887E9AE7297F9984A2CCB942EE94,81803,2.0,4.1117,2.111734094860495,4.3636,3.7339,hybrid(α=0.6)_knn_fallback,2.1117
DFE3326D69CF438C5F5FDAAB89D22D83,98609,4.0,4.0338,0.03377481906231772,4.2353,3.7315,hybrid(α=0.6)_knn_fallback,0.0338
DFE3326D69CF438C5F5FDAAB89D22D83,498950,5.0,4.1078,-0.8922376800022382,4.3529,3.74,hybrid(α=0.6)_knn_fallback,0.8922
9ACD1D529B01F133CCC400751E7470A4,1862847,5.0,4.2077,-0.7922748563686222,4.5,3.7693,hybrid(α=0.6)_knn_fallback,0.7923
9ACD1D529B01F133CCC400751E7470A4,111397,3.0,3.755,0.7549844338118419,3.75,3.7625,hybrid(α=0.6)_knn_fallback,0.755
C4A5BD8F75E202612667C67A7722294E,652607,4.0,3.8493,-0.1507300239514846,3.7143,4.0517,hybrid(α=0.6)_knn_fallback,0.1507
C4A5BD8F75E202612667C67A7722294E,108250,3.0,3.6911,0.6911167791081865,3.4516,4.0504,hybrid(α=0.6)_knn_fallback,0.6911
26880BDE2B929BD1A110AB20077C8169,100504,4.0,4.131,0.13097126496401224,4.3788,3.7592,hybrid(α=0.6)_knn_fallback,0.131
26880BDE2B929BD1A110AB20077C8169,100602,3.0,3.7906,0.7905904028758188,3.8182,3.7492,hybrid(α=0.6)_knn_fallback,0.7906
26880BDE2B929BD1A110AB20077C8169,100527,4.0,3.8784,-0.12164413135183993,3.963,3.7514,hybrid(α=0.6)_knn_fallback,0.1216
BD4FDAC692918F7932DCAFD0C192BBE6,111486,3.0,4.1914,1.1914331876747735,4.2857,4.05,hybrid(α=0.6)_knn_fallback,1.1914
BD4FDAC692918F7932DCAFD0C192BBE6,99281,4.0,4.1136,0.11364896657323698,4.1556,4.0508,hybrid(α=0.6)_knn_fallback,0.1136
FB39065F89F98716372956A4ED10C083,108250,4.0,3.692,-0.30803796561640473,3.4516,4.0525,hybrid(α=0.6)_knn_fallback,0.308
FB39065F89F98716372956A4ED10C083,84655,5.0,3.8531,-1.146899192358882,3.72,4.0528,hybrid(α=0.6)_knn_fallback,1.1469
80A6FC261CF228EB33C1DF264257A1C3,76741,3.0,3.6054,0.6054345124778773,3.4902,3.7783,hybrid(α=0.6)_knn_fallback,0.6054
80A6FC261CF228EB33C1DF264257A1C3,98606,4.0,3.7341,-0.2658782013138916,3.6949,3.7929,hybrid(α=0.6)_knn_fallback,0.2659
06D3195AE31E4256AFF3691384D2880C,224064,3.0,3.8343,0.8342900955755801,3.7447,3.9687,hybrid(α=0.6)_knn_fallback,0.8343
06D3195AE31E4256AFF3691384D2880C,93337,4.0,4.1157,0.11566450814258467,4.2195,3.9599,hybrid(α=0.6)_knn_fallback,0.1157
06D3195AE31E4256AFF3691384D2880C,93606,4.0,4.0416,0.0416405508893396,4.0952,3.9612,hybrid(α=0.6)_knn_fallback,0.0416
DBEF2E2A06BF4C74A06EBDDA18F2F4C0,543517,4.0,4.2661,0.2660901418998245,4.4091,4.0516,hybrid(α=0.6)_knn_fallback,0.2661
DBEF2E2A06BF4C74A06EBDDA18F2F4C0,223750,5.0,4.1811,-0.8189489267447918,4.2667,4.0526,hybrid(α=0.6)_knn_fallback,0.8189
008854BFCBBFA18371B034909FC0D43D,81461,3.0,4.1695,1.1695185482987522,4.25,4.0488,hybrid(α=0.6),1.1695
8A3DE3566B5BF0961A35ECDB3F46531D,89602,5.0,3.8227,-1.1773259640717524,3.6694,4.0526,hybrid(α=0.6)_knn_fallback,1.1773
8A3DE3566B5BF0961A35ECDB3F46531D,98717,5.0,3.7424,-1.2576090886340308,3.5357,4.0524,hybrid(α=0.6)_knn_fallback,1.2576
538CCE0CFD31310BB9339FF2101C86FD,81699,3.0,3.6446,0.6446202566942723,3.375,4.0491,hybrid(α=0.6)_knn_fallback,0.6446
4B75D02E33E01B96C8A518D6C09A177E,73792,1.0,3.4616,2.4615666272214316,3.2941,3.7127,hybrid(α=0.6)_knn_fallback,2.4616
89680BC08029DA3CB1712302B03D4DB8,224279,3.0,3.6787,0.6786593576922302,3.6538,3.7159,hybrid(α=0.6)_knn_fallback,0.6787
89680BC08029DA3CB1712302B03D4DB8,223061,5.0,3.8965,-1.1035322421317995,4.0135,3.7209,hybrid(α=0.6)_knn_fallback,1.1035
6754AE48996EE10395F0372519B83E30,84064,3.0,4.0937,1.0937017083150424,4.1519,4.0064,hybrid(α=0.6)_knn_fallback,1.0937
417A887049275CA9532CD3CEC2ECF01A,99535,4.0,4.1126,0.11262902615556403,4.1519,4.0537,hybrid(α=0.6)_knn_fallback,0.1126
417A887049275CA9532CD3CEC2ECF01A,220057,2.0,3.227,1.2270165777947137,2.68,4.0475,hybrid(α=0.6)_knn_fallback,1.227
5786E79B1556D1FE64148CAB6ADD9273,98719,3.0,3.5255,0.5254526632346876,3.4,3.7136,hybrid(α=0.6)_knn_fallback,0.5255
5786E79B1556D1FE64148CAB6ADD9273,223697,5.0,3.5737,-1.4263175153431087,3.48,3.7142,hybrid(α=0.6)_knn_fallback,1.4263
5786E79B1556D1FE64148CAB6ADD9273,108408,3.0,3.9607,0.9607063671524054,4.125,3.7143,hybrid(α=0.6)_knn_fallback,0.9607
9DA461182E82C9C082851A587C98FC1E,217616,4.0,4.1981,0.19811871312884222,4.2947,4.0532,hybrid(α=0.6)_knn_fallback,0.1981
9DA461182E82C9C082851A587C98FC1E,81204,4.0,4.1507,0.15067416088443863,4.2165,4.0519,hybrid(α=0.6)_knn_fallback,0.1507
82C1D81209B4CB72DD4FE3174B1F2F34,98679,3.0,3.6794,0.679390991908893,3.6418,3.7358,hybrid(α=0.6)_knn_fallback,0.6794
82C1D81209B4CB72DD4FE3174B1F2F34,2192761,4.0,4.2919,0.29186254359345476,4.6562,3.7453,hybrid(α=0.6)_knn_fallback,0.2919
6A5F89E72D0930995E190DBC3F86A734,98856,5.0,4.059,-0.9409673317469753,4.0645,4.0508,hybrid(α=0.6)_knn_fallback,0.941
6A5F89E72D0930995E190DBC3F86A734,114942,5.0,4.2032,-0.7968314988976548,4.3043,4.0514,hybrid(α=0.6)_knn_fallback,0.7968
6A5F89E72D0930995E190DBC3F86A734,223888,4.0,3.7427,-0.25730583368957927,3.5385,4.049,hybrid(α=0.6)_knn_fallback,0.2573
27095DCDBD4D46357DEFB4E0609E31C9,90973,3.0,3.6726,0.6725941902185655,3.6447,3.7144,hybrid(α=0.6)_knn_fallback,0.6726
9E30BDE41C6C149DE061CC90D2D2286C,98433,3.0,3.6353,0.6353017772884,3.5833,3.7133,hybrid(α=0.6)_knn_fallback,0.6353
9E30BDE41C6C149DE061CC90D2D2286C,240889,4.0,3.5038,-0.4961692751392972,3.3636,3.7141,hybrid(α=0.6)_knn_fallback,0.4962
9E30BDE41C6C149DE061CC90D2D2286C,99530,4.0,3.7213,-0.27870022449984866,3.7255,3.715,hybrid(α=0.6)_knn_fallback,0.2787
9E30BDE41C6C149DE061CC90D2D2286C,119356,3.0,3.9404,0.9404364084534356,4.0909,3.7147,hybrid(α=0.6)_knn_fallback,0.9404
9E30BDE41C6C149DE061CC90D2D2286C,224590,4.0,3.7163,-0.2837369395933269,3.7143,3.7192,hybrid(α=0.6)_knn_fallback,0.2837
9E30BDE41C6C149DE061CC90D2D2286C,102472,3.0,3.7053,0.705266188971752,3.7,3.7132,hybrid(α=0.6)_knn_fallback,0.7053
